identifier,file,REMOTE_NAME,title,date,mediatype,collection
,"CLJRep_1983_131","CLJRep 1983 131.pdf"
,"CLJRep_1983_139","CLJRep 1983 139.pdf"
,"CLJRep_1983_14","CLJRep 1983 14.pdf"
,"CLJRep_1983_144","CLJRep 1983 144.pdf"
,"CLJRep_1983_150","CLJRep 1983 150.pdf"
,"CLJRep_1983_155","CLJRep 1983 155.pdf"
,"CLJRep_1983_163","CLJRep 1983 163.pdf"
,"CLJRep_1983_165","CLJRep 1983 165.pdf"
,"CLJRep_1983_170","CLJRep 1983 170.pdf"
,"CLJRep_1983_176","CLJRep 1983 176.pdf"
,"CLJRep_1983_182","CLJRep 1983 182.pdf"
,"CLJRep_1983_186","CLJRep 1983 186.pdf"
,"CLJRep_1983_19","CLJRep 1983 19.pdf"
,"CLJRep_1983_195","CLJRep 1983 195.pdf"
,"CLJRep_1983_203","CLJRep 1983 203.pdf"
,"CLJRep_1983_207","CLJRep 1983 207.pdf"
,"CLJRep_1983_216","CLJRep 1983 216.pdf"
,"CLJRep_1983_222","CLJRep 1983 222.pdf"
,"CLJRep_1983_227","CLJRep 1983 227.pdf"
,"CLJRep_1983_231","CLJRep 1983 231.pdf"
,"CLJRep_1983_240","CLJRep 1983 240.pdf"
,"CLJRep_1983_248","CLJRep 1983 248.pdf"
,"CLJRep_1983_252","CLJRep 1983 252.pdf"
,"CLJRep_1983_254","CLJRep 1983 254.pdf"
,"CLJRep_1983_263","CLJRep 1983 263.pdf"
,"CLJRep_1983_266","CLJRep 1983 266.pdf"
,"CLJRep_1983_271","CLJRep 1983 271.pdf"
,"CLJRep_1983_276","CLJRep 1983 276.pdf"
,"CLJRep_1983_282","CLJRep 1983 282.pdf"
,"CLJRep_1983_293","CLJRep 1983 293.pdf"
,"CLJRep_1983_30","CLJRep 1983 30.pdf"
,"CLJRep_1983_300","CLJRep 1983 300.pdf"
,"CLJRep_1983_317","CLJRep 1983 317.pdf"
,"CLJRep_1983_324","CLJRep 1983 324.pdf"
,"CLJRep_1983_326","CLJRep 1983 326.pdf"
,"CLJRep_1983_331","CLJRep 1983 331.pdf"
,"CLJRep_1983_336","CLJRep 1983 336.pdf"
,"CLJRep_1983_345","CLJRep 1983 345.pdf"
,"CLJRep_1983_348","CLJRep 1983 348.pdf"
,"CLJRep_1983_350","CLJRep 1983 350.pdf"
,"CLJRep_1983_359","CLJRep 1983 359.pdf"
,"CLJRep_1983_363","CLJRep 1983 363.pdf"
,"CLJRep_1983_373","CLJRep 1983 373.pdf"
,"CLJRep_1983_375","CLJRep 1983 375.pdf"
,"CLJRep_1983_382","CLJRep 1983 382.pdf"
,"CLJRep_1983_387","CLJRep 1983 387.pdf"
,"CLJRep_1983_39","CLJRep 1983 39.pdf"
,"CLJRep_1983_394","CLJRep 1983 394.pdf"
,"CLJRep_1983_404","CLJRep 1983 404.pdf"
,"CLJRep_1983_410","CLJRep 1983 410.pdf"
,"CLJRep_1983_417","CLJRep 1983 417.pdf"
,"CLJRep_1983_421","CLJRep 1983 421.pdf"
,"CLJRep_1983_428","CLJRep 1983 428.pdf"
,"CLJRep_1983_433","CLJRep 1983 433.pdf"
,"CLJRep_1983_438","CLJRep 1983 438.pdf"
,"CLJRep_1983_441","CLJRep 1983 441.pdf"
,"CLJRep_1983_444","CLJRep 1983 444.pdf"
,"CLJRep_1983_452","CLJRep 1983 452.pdf"
,"CLJRep_1983_454","CLJRep 1983 454.pdf"
,"CLJRep_1983_458","CLJRep 1983 458.pdf"
,"CLJRep_1983_46","CLJRep 1983 46.pdf"
,"CLJRep_1983_462","CLJRep 1983 462.pdf"
,"CLJRep_1983_464","CLJRep 1983 464.pdf"
,"CLJRep_1983_468","CLJRep 1983 468.pdf"
,"CLJRep_1983_471","CLJRep 1983 471.pdf"
,"CLJRep_1983_475","CLJRep 1983 475.pdf"
,"CLJRep_1983_479","CLJRep 1983 479.pdf"
,"CLJRep_1983_483","CLJRep 1983 483.pdf"
,"CLJRep_1983_487","CLJRep 1983 487.pdf"
,"CLJRep_1983_489","CLJRep 1983 489.pdf"
,"CLJRep_1983_493","CLJRep 1983 493.pdf"
,"CLJRep_1983_496","CLJRep 1983 496.pdf"
,"CLJRep_1983_499","CLJRep 1983 499.pdf"
,"CLJRep_1983_50","CLJRep 1983 50.pdf"
,"CLJRep_1983_504","CLJRep 1983 504.pdf"
,"CLJRep_1983_508","CLJRep 1983 508.pdf"
,"CLJRep_1983_512","CLJRep 1983 512.pdf"
,"CLJRep_1983_515","CLJRep 1983 515.pdf"
,"CLJRep_1983_518","CLJRep 1983 518.pdf"
,"CLJRep_1983_521","CLJRep 1983 521.pdf"
,"CLJRep_1983_526","CLJRep 1983 526.pdf"
,"CLJRep_1983_535","CLJRep 1983 535.pdf"
,"CLJRep_1983_538","CLJRep 1983 538.pdf"
,"CLJRep_1983_552","CLJRep 1983 552.pdf"
,"CLJRep_1983_558","CLJRep 1983 558.pdf"
,"CLJRep_1983_56","CLJRep 1983 56.pdf"
,"CLJRep_1983_562","CLJRep 1983 562.pdf"
,"CLJRep_1983_567","CLJRep 1983 567.pdf"
,"CLJRep_1983_569","CLJRep 1983 569.pdf"
,"CLJRep_1983_572","CLJRep 1983 572.pdf"
,"CLJRep_1983_575","CLJRep 1983 575.pdf"
,"CLJRep_1983_579","CLJRep 1983 579.pdf"
,"CLJRep_1983_584","CLJRep 1983 584.pdf"
,"CLJRep_1983_587","CLJRep 1983 587.pdf"
,"CLJRep_1983_589","CLJRep 1983 589.pdf"
,"CLJRep_1983_591","CLJRep 1983 591.pdf"
,"CLJRep_1983_598","CLJRep 1983 598.pdf"
,"CLJRep_1983_603","CLJRep 1983 603.pdf"
,"CLJRep_1983_606","CLJRep 1983 606.pdf"
,"CLJRep_1983_612","CLJRep 1983 612.pdf"
,"CLJRep_1983_617","CLJRep 1983 617.pdf"
,"CLJRep_1983_619","CLJRep 1983 619.pdf"
,"CLJRep_1983_624","CLJRep 1983 624.pdf"
,"CLJRep_1983_630","CLJRep 1983 630.pdf"
,"CLJRep_1983_634","CLJRep 1983 634.pdf"
,"CLJRep_1983_639","CLJRep 1983 639.pdf"
,"CLJRep_1983_642","CLJRep 1983 642.pdf"
,"CLJRep_1983_648","CLJRep 1983 648.pdf"
,"CLJRep_1983_65","CLJRep 1983 65.pdf"
,"CLJRep_1983_651","CLJRep 1983 651.pdf"
,"CLJRep_1983_657","CLJRep 1983 657.pdf"
,"CLJRep_1983_663","CLJRep 1983 663.pdf"
,"CLJRep_1983_669","CLJRep 1983 669.pdf"
,"CLJRep_1983_674","CLJRep 1983 674.pdf"
,"CLJRep_1983_677","CLJRep 1983 677.pdf"
,"CLJRep_1983_690","CLJRep 1983 690.pdf"
,"CLJRep_1983_695","CLJRep 1983 695.pdf"
,"CLJRep_1983_698","CLJRep 1983 698.pdf"
,"CLJRep_1983_7","CLJRep 1983 7.pdf"
,"CLJRep_1983_703","CLJRep 1983 703.pdf"
,"CLJRep_1983_710","CLJRep 1983 710.pdf"
,"CLJRep_1983_714","CLJRep 1983 714.pdf"
